"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","density","density__m2_","canopy_height_cm","flowering_shoots","quality_log","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"85","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR9","2015-05-31",9,NA,"tristan","2015-05-31_CHOKED_PASS_INTERIOR9_20","seagrass_density",6.7056,20,"5/31/2015 12:36","5/31/2015 12:44",4,64,129,NA,NA,NA,NA,NA,NA,NA
"86","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR9","2015-05-31",9,NA,"tristan","2015-05-31_CHOKED_PASS_INTERIOR9_25","seagrass_density",6.4008,25,"5/31/2015 12:36","5/31/2015 12:44",6,96,118,NA,NA,NA,NA,NA,NA,NA
"87","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR9","2015-05-31",9,NA,"tristan","2015-05-31_CHOKED_PASS_INTERIOR9_30","seagrass_density",6.4008,30,"5/31/2015 12:36","5/31/2015 12:44",8,128,119,NA,NA,NA,NA,NA,NA,NA
"88","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR9","2015-05-31",9,NA,"tristan","2015-05-31_CHOKED_PASS_INTERIOR9_35","seagrass_density",6.7056,35,"5/31/2015 12:36","5/31/2015 12:44",5,80,117,NA,NA,NA,NA,NA,NA,NA
"89","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR9","2015-05-31",9,NA,"tristan","2015-05-31_CHOKED_PASS_INTERIOR9_40","seagrass_density",6.7056,40,"5/31/2015 12:36","5/31/2015 12:44",7,112,110,NA,NA,NA,NA,NA,NA,NA
"90","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR9","2015-05-31",9,NA,"tristan","2015-05-31_CHOKED_PASS_INTERIOR9_5","seagrass_density",7.3152,5,"5/31/2015 12:36","5/31/2015 12:44",6,96,132,NA,NA,NA,NA,NA,NA,NA
"91","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2015-06-01",4,NA,"tristan","2015-06-01_CHOKED_PASS_INTERIOR4_0","seagrass_density",6.096,0,"6/1/2015 16:08","6/1/2015 16:15",7,112,134,NA,"1: time starts for each observation on datasheet","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"92","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2015-06-01",4,NA,"tristan","2015-06-01_CHOKED_PASS_INTERIOR4_10","seagrass_density",5.7912,10,"6/1/2015 16:08","6/1/2015 16:15",7,112,125,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"93","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2015-06-01",4,NA,"tristan","2015-06-01_CHOKED_PASS_INTERIOR4_15","seagrass_density",5.7912,15,"6/1/2015 16:08","6/1/2015 16:15",8,128,127,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"94","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2015-06-01",4,NA,"tristan","2015-06-01_CHOKED_PASS_INTERIOR4_20","seagrass_density",6.7056,20,"6/1/2015 16:08","6/1/2015 16:15",6,96,129,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"95","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2015-06-01",4,NA,"tristan","2015-06-01_CHOKED_PASS_INTERIOR4_25","seagrass_density",7.0104,25,"6/1/2015 16:08","6/1/2015 16:15",8,128,120,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"96","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2015-06-01",4,NA,"tristan","2015-06-01_CHOKED_PASS_INTERIOR4_30","seagrass_density",6.7056,30,"6/1/2015 16:08","6/1/2015 16:15",7,112,123,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"97","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2015-06-01",4,NA,"tristan","2015-06-01_CHOKED_PASS_INTERIOR4_35","seagrass_density",6.7056,35,"6/1/2015 16:08","6/1/2015 16:15",9,144,122,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"98","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2015-06-01",4,NA,"tristan","2015-06-01_CHOKED_PASS_INTERIOR4_40","seagrass_density",6.7056,40,"6/1/2015 16:08","6/1/2015 16:15",4,64,118,NA,"1: EDGE 10m bare batch","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"99","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2015-06-01",4,NA,"tristan","2015-06-01_CHOKED_PASS_INTERIOR4_5","seagrass_density",5.7912,5,"6/1/2015 16:08","6/1/2015 16:15",6,96,136,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"100","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE1_0","seagrass_density",3.6576,0,NA,NA,7,112,99,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"101","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE1_10","seagrass_density",3.9624,10,NA,NA,7,112,136,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"102","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE1_15","seagrass_density",3.3528,15,NA,NA,7,112,142,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"103","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE1_20","seagrass_density",3.9624,20,NA,NA,0,0,20,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"104","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE1_25","seagrass_density",3.6576,25,NA,NA,6,96,146,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"105","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE1_30","seagrass_density",3.6576,30,NA,NA,5,80,139,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"106","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE1_5","seagrass_density",3.6576,5,NA,NA,6,96,102,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"107","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_0","seagrass_density",3.3528,0,"6/24/2015 11:10","6/24/2015 11:21",9,144,150,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"108","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_10","seagrass_density",3.6576,10,"6/24/2015 11:10","6/24/2015 11:21",8,128,155,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"109","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_15","seagrass_density",3.3528,15,"6/24/2015 11:10","6/24/2015 11:21",7,112,151,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"110","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_20","seagrass_density",3.3528,20,"6/24/2015 11:10","6/24/2015 11:21",8,128,148,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"111","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_25","seagrass_density",3.3528,25,"6/24/2015 11:10","6/24/2015 11:21",10,160,148,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"112","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_30","seagrass_density",3.048,30,"6/24/2015 11:10","6/24/2015 11:21",8,128,153,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"113","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_5","seagrass_density",3.3528,5,"6/24/2015 11:10","6/24/2015 11:21",6,96,156,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"114","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE3_0","seagrass_density",3.6576,0,"6/24/2015 11:40","6/24/2015 11:48",10,160,120,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"115","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE3_10","seagrass_density",3.3528,10,"6/24/2015 11:40","6/24/2015 11:48",12,192,124,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"116","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE3_15","seagrass_density",3.6576,15,"6/24/2015 11:40","6/24/2015 11:48",11,176,127,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"117","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE3_20","seagrass_density",3.6576,20,"6/24/2015 11:40","6/24/2015 11:48",13,208,136,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"118","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE3_25","seagrass_density",3.6576,25,"6/24/2015 11:40","6/24/2015 11:48",8,128,133,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"119","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE3_30","seagrass_density",3.9624,30,"6/24/2015 11:40","6/24/2015 11:48",9,144,139,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"120","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE3_5","seagrass_density",3.3528,5,"6/24/2015 11:40","6/24/2015 11:48",5,80,117,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"121","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_0","seagrass_density",1.8288,0,"6/24/2015 12:06",NA,8,128,118,NA,"1: adjacent habitat should be seagrass?","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"122","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_10","seagrass_density",1.524,10,"6/24/2015 12:06",NA,11,176,120,NA,"1: adjacent habitat should be seagrass?","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"123","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_15","seagrass_density",1.524,15,"6/24/2015 12:06",NA,9,144,117,NA,"1: adjacent habitat should be seagrass?","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"124","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_20","seagrass_density",1.8288,20,"6/24/2015 12:06",NA,10,160,119,NA,"1: adjacent habitat should be seagrass?","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"125","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_25","seagrass_density",1.8288,25,"6/24/2015 12:06",NA,7,112,104,NA,"1: adjacent habitat should be seagrass?","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"126","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_30","seagrass_density",1.8288,30,"6/24/2015 12:06",NA,11,176,113,NA,"1: adjacent habitat should be seagrass?","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"127","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_5","seagrass_density",1.524,5,"6/24/2015 12:06",NA,10,160,115,NA,"1: adjacent habitat should be seagrass?","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"128","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2015-06-24",5,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR5_0","seagrass_density",3.048,0,"6/24/2015 16:25","6/24/2015 16:32",5,80,161,NA,"1: adjacent habitat should be seagrass?","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"129","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2015-06-24",5,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR5_10","seagrass_density",3.3528,10,"6/24/2015 16:25","6/24/2015 16:32",8,128,159,NA,"1: adjacent habitat should be seagrass?","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"130","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2015-06-24",5,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR5_20","seagrass_density",2.7432,20,"6/24/2015 16:25","6/24/2015 16:32",9,144,128,NA,"1: adjacent habitat should be seagrass?","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"131","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2015-06-24",5,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR5_30","seagrass_density",2.1336,30,"6/24/2015 16:25","6/24/2015 16:32",10,160,126,NA,"1: adjacent habitat should be seagrass?","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"132","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2015-06-24",6,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR6_0","seagrass_density",2.7432,0,"6/24/2015 16:44","6/24/2015 16:51",12,192,110,NA,"1: adjacent habitat should be seagrass?","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"133","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2015-06-24",6,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR6_10","seagrass_density",2.4384,10,"6/24/2015 16:44","6/24/2015 16:51",10,160,114,NA,"1: adjacent habitat should be seagrass?","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"134","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2015-06-24",6,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR6_20","seagrass_density",2.1336,20,"6/24/2015 16:44","6/24/2015 16:51",16,256,83,NA,"1: adjacent habitat should be seagrass?","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"135","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2015-06-24",6,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR6_30","seagrass_density",1.8288,30,"6/24/2015 16:44","6/24/2015 16:51",14,224,79,NA,"1: adjacent habitat should be seagrass?","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"136","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE1_0","seagrass_density",3.9624,0,"6/24/2015 13:46","6/24/2015 13:53",4,64,100,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"137","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE1_10","seagrass_density",3.6576,10,"6/24/2015 13:46","6/24/2015 13:53",6,96,97,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"138","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE1_20","seagrass_density",3.6576,20,"6/24/2015 13:46","6/24/2015 13:53",5,80,113,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"139","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2015-06-24",1,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE1_30","seagrass_density",3.3528,30,"6/24/2015 13:46","6/24/2015 13:53",4,64,111,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"140","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE2_0","seagrass_density",3.6576,0,"6/24/2015 14:20","6/24/2015 14:27",11,176,112,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"141","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE2_10","seagrass_density",3.3528,10,"6/24/2015 14:20","6/24/2015 14:27",7,112,95,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"142","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE2_20","seagrass_density",3.9624,20,"6/24/2015 14:20","6/24/2015 14:27",8,128,110,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"143","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2015-06-24",2,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE2_30","seagrass_density",4.572,30,"6/24/2015 14:20","6/24/2015 14:27",2,32,100,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"144","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE3_0","seagrass_density",5.1816,0,"6/24/2015 14:44","6/24/2015 14:50",7,112,113,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"145","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE3_10","seagrass_density",NA,10,"6/24/2015 14:44","6/24/2015 14:50",6,96,108,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"146","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE3_20","seagrass_density",NA,20,"6/24/2015 14:44","6/24/2015 14:50",5,80,150,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"147","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2015-06-24",3,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE3_30","seagrass_density",6.096,30,"6/24/2015 14:44","6/24/2015 14:50",1,16,144,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"148","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR4_0","seagrass_density",3.6576,0,"6/24/2015 15:07","6/24/2015 15:11",0,0,10,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80861,"-128.2471",51.8085188,"-128.2468732"
"149","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR4_10","seagrass_density",3.9624,10,"6/24/2015 15:07","6/24/2015 15:11",8,128,114,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80861,"-128.2471",51.8085188,"-128.2468732"
"150","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR4_20","seagrass_density",3.9624,20,"6/24/2015 15:07","6/24/2015 15:11",6,96,108,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80861,"-128.2471",51.8085188,"-128.2468732"
"151","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2015-06-24",4,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR4_30","seagrass_density",4.572,30,"6/24/2015 15:07","6/24/2015 15:11",5,80,99,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80861,"-128.2471",51.8085188,"-128.2468732"
"152","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2015-06-24",5,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR5_0","seagrass_density",3.6576,0,"6/24/2015 15:39","6/24/2015 15:44",8,128,119,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80888,"-128.24746",51.8087153,"-128.2474186"
"153","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2015-06-24",5,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR5_10","seagrass_density",3.9624,10,"6/24/2015 15:39","6/24/2015 15:44",4,64,113,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80888,"-128.24746",51.8087153,"-128.2474186"
"154","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2015-06-24",5,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR5_20","seagrass_density",3.9624,20,"6/24/2015 15:39","6/24/2015 15:44",7,112,114,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80888,"-128.24746",51.8087153,"-128.2474186"
"155","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2015-06-24",5,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR5_30","seagrass_density",4.572,30,"6/24/2015 15:39","6/24/2015 15:44",7,112,124,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80888,"-128.24746",51.8087153,"-128.2474186"
"156","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2015-06-24",6,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR6_0","seagrass_density",2.7432,0,"6/24/2015 16:02","6/24/2015 16:07",9,144,70,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80907,"-128.24736",51.8089438,"-128.2471864"
"157","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2015-06-24",6,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR6_10","seagrass_density",3.048,10,"6/24/2015 16:02","6/24/2015 16:07",4,64,83,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80907,"-128.24736",51.8089438,"-128.2471864"
"158","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2015-06-24",6,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR6_20","seagrass_density",3.048,20,"6/24/2015 16:02","6/24/2015 16:07",6,96,88,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80907,"-128.24736",51.8089438,"-128.2471864"
"159","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2015-06-24",6,NA,"tristan","2015-06-24_TRIQUET_NORTH_INTERIOR6_30","seagrass_density",4.2672,30,"6/24/2015 16:02","6/24/2015 16:07",4,64,113,NA,"1: adjacent habitat should be seagrass?","sand cobble",51.80907,"-128.24736",51.8089438,"-128.2471864"
"160","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2015-06-26",1,NA,"tristan","2015-06-26_MCMULLIN_NORTH_EDGE1_0","seagrass_density",1.524,0,"6/26/2015 14:16","6/26/2015 14:21",23,368,109,NA,NA,"sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"161","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2015-06-26",1,NA,"tristan","2015-06-26_MCMULLIN_NORTH_EDGE1_10","seagrass_density",1.524,10,"6/26/2015 14:16","6/26/2015 14:21",13,208,114,NA,NA,"sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
