Organization,Work Area,Project,Survey,Site ID,Date,Sampling Bout,Dive Supervisor,Surveyor,Hakai ID,Sample Type,Depth,Transect Dist (m),Collected Start,Collected End,Density,Density (m2),Canopy height (cm),flowering_shoots,Comments,Quality Log
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_20,seagrass_density,3.7,20,2021-08-13 03:38:00,2021-08-13 03:46:00,7,112,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_15,seagrass_density,3.6,15,2021-08-13 03:38:00,2021-08-13 03:46:00,6,96,200,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_10,seagrass_density,3.7,10,2021-08-13 03:38:00,2021-08-13 03:46:00,6,96,190,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_5,seagrass_density,3.7,5,2021-08-13 03:38:00,2021-08-13 03:46:00,6,96,200,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_0,seagrass_density,3.8,0,2021-08-13 03:38:00,2021-08-13 03:46:00,2,32,180,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_30,seagrass_density,2.2,30,2021-08-13 02:44:00,2021-08-13 02:51:00,3,48,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_25,seagrass_density,2.5,25,2021-08-13 02:44:00,2021-08-13 02:51:00,8,128,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_20,seagrass_density,2.2,20,2021-08-13 02:44:00,2021-08-13 02:51:00,11,176,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_15,seagrass_density,2.1,15,2021-08-13 02:44:00,2021-08-13 02:51:00,6,96,165,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_10,seagrass_density,2,10,2021-08-13 02:44:00,2021-08-13 02:51:00,6,96,145,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_5,seagrass_density,2,5,2021-08-13 02:44:00,2021-08-13 02:51:00,13,208,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_0,seagrass_density,1.9,0,2021-08-13 02:44:00,2021-08-13 02:51:00,10,160,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_30,seagrass_density,1.7,30,2021-08-13 03:12:00,2021-08-13 03:18:00,8,128,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_25,seagrass_density,1.7,25,2021-08-13 03:12:00,2021-08-13 03:18:00,4,64,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_20,seagrass_density,1.7,20,2021-08-13 03:12:00,2021-08-13 03:18:00,5,80,160,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_15,seagrass_density,1.6,15,2021-08-13 03:12:00,2021-08-13 03:18:00,3,48,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_10,seagrass_density,1.7,10,2021-08-13 03:12:00,2021-08-13 03:18:00,6,96,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_5,seagrass_density,1.4,5,2021-08-13 03:12:00,2021-08-13 03:18:00,3,48,100,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_0,seagrass_density,1.6,0,2021-08-13 03:12:00,2021-08-13 03:18:00,7,112,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_30,seagrass_density,1.7,30,2021-08-15 03:46:00,2021-08-15 03:54:00,20,320,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_25,seagrass_density,1.6,25,2021-08-15 03:46:00,2021-08-15 03:54:00,19,304,100,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_20,seagrass_density,1.8,20,2021-08-15 03:46:00,2021-08-15 03:54:00,13,208,100,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_15,seagrass_density,1.8,15,2021-08-15 03:46:00,2021-08-15 03:54:00,8,128,100,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_10,seagrass_density,1.9,10,2021-08-15 03:46:00,2021-08-15 03:54:00,15,240,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_5,seagrass_density,2,5,2021-08-15 03:46:00,2021-08-15 03:54:00,11,176,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_0,seagrass_density,2,0,2021-08-15 03:46:00,2021-08-15 03:54:00,11,176,100,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_30,seagrass_density,1.3,30,2021-08-13 02:17:00,2021-08-13 02:24:00,8,128,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_25,seagrass_density,1.2,25,2021-08-13 02:17:00,2021-08-13 02:24:00,11,176,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_20,seagrass_density,1.2,20,2021-08-13 02:17:00,2021-08-13 02:24:00,10,160,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_15,seagrass_density,1.1,15,2021-08-13 02:17:00,2021-08-13 02:24:00,13,208,80,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_10,seagrass_density,1.2,10,2021-08-13 02:17:00,2021-08-13 02:24:00,6,96,70,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_5,seagrass_density,1.1,5,2021-08-13 02:17:00,2021-08-13 02:24:00,8,128,50,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_0,seagrass_density,1,0,2021-08-13 02:17:00,2021-08-13 02:24:00,7,112,60,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_30,seagrass_density,3.7,30,2021-08-09 08:48:00,2021-08-09 08:55:00,18,288,240,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_25,seagrass_density,4,25,2021-08-09 08:48:00,2021-08-09 08:55:00,8,128,75,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_20,seagrass_density,4,20,2021-08-09 08:48:00,2021-08-09 08:55:00,12,192,250,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_15,seagrass_density,4,15,2021-08-09 08:48:00,2021-08-09 08:55:00,9,144,120,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_10,seagrass_density,4.2,10,2021-08-09 08:48:00,2021-08-09 08:55:00,16,256,200,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_5,seagrass_density,4.2,5,2021-08-09 08:48:00,2021-08-09 08:55:00,11,176,185,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_0,seagrass_density,4.5,0,2021-08-09 08:48:00,2021-08-09 08:55:00,15,240,175,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_30,seagrass_density,1.5,30,2021-08-15 04:45:00,2021-08-15 04:52:00,0,0,0,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_25,seagrass_density,1.5,25,2021-08-15 04:45:00,2021-08-15 04:52:00,6,96,75,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_20,seagrass_density,1.7,20,2021-08-15 04:45:00,2021-08-15 04:52:00,9,144,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_15,seagrass_density,1.7,15,2021-08-15 04:45:00,2021-08-15 04:52:00,6,96,170,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_10,seagrass_density,1.5,10,2021-08-15 04:45:00,2021-08-15 04:52:00,20,320,175,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_5,seagrass_density,1.4,5,2021-08-15 04:45:00,2021-08-15 04:52:00,17,272,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_0,seagrass_density,1.4,0,2021-08-15 04:45:00,2021-08-15 04:52:00,11,176,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_30,seagrass_density,2,30,2021-08-15 06:19:00,2021-08-15 06:27:00,3,48,180,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_25,seagrass_density,2,25,2021-08-15 06:19:00,2021-08-15 06:27:00,1,16,130,,,1: P. serralatus density 15; QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_20,seagrass_density,2,20,2021-08-15 06:19:00,2021-08-15 06:27:00,3,48,175,,,1: P. serralatus density 3; QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_15,seagrass_density,2.4,15,2021-08-15 06:19:00,2021-08-15 06:27:00,1,16,150,,,1: P. serralatus density 2; QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_10,seagrass_density,2.3,10,2021-08-15 06:19:00,2021-08-15 06:27:00,2,32,125,,,1: P. serralatus density 3; QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_5,seagrass_density,2.5,5,2021-08-15 06:19:00,2021-08-15 06:27:00,3,48,150,,,1: P. serralatus density 4; QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_0,seagrass_density,2.3,0,2021-08-15 06:19:00,2021-08-15 06:27:00,5,80,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_30,seagrass_density,2.4,30,2021-08-15 06:47:00,2021-08-15 06:56:00,14,224,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_25,seagrass_density,2.1,25,2021-08-15 06:47:00,2021-08-15 06:56:00,9,144,100,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_20,seagrass_density,2.1,20,2021-08-15 06:47:00,2021-08-15 06:56:00,11,176,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_15,seagrass_density,2,15,2021-08-15 06:47:00,2021-08-15 06:56:00,11,176,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_10,seagrass_density,2.5,10,2021-08-15 06:47:00,2021-08-15 06:56:00,10,160,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_5,seagrass_density,2.1,5,2021-08-15 06:47:00,2021-08-15 06:56:00,1,16,120,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_0,seagrass_density,2.3,0,2021-08-15 06:47:00,2021-08-15 06:56:00,5,80,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_30,seagrass_density,3.7,30,2021-08-07 04:23:00,2021-08-07 04:30:00,13,208,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_25,seagrass_density,3.7,25,2021-08-07 04:23:00,2021-08-07 04:30:00,7,112,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_20,seagrass_density,3.6,20,2021-08-07 04:23:00,2021-08-07 04:30:00,9,144,120,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_15,seagrass_density,3.8,15,2021-08-07 04:23:00,2021-08-07 04:30:00,10,160,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_10,seagrass_density,3.7,10,2021-08-07 04:23:00,2021-08-07 04:30:00,4,64,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_5,seagrass_density,3.6,5,2021-08-07 04:23:00,2021-08-07 04:30:00,0,0,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_0,seagrass_density,3.9,0,2021-08-07 04:23:00,2021-08-07 04:30:00,4,64,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_30,seagrass_density,6.4,30,2021-08-07 04:54:00,2021-08-07 04:59:00,7,112,140,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_25,seagrass_density,6.3,25,2021-08-07 04:54:00,2021-08-07 04:59:00,4,64,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_20,seagrass_density,6.1,20,2021-08-07 04:54:00,2021-08-07 04:59:00,3,48,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_15,seagrass_density,6.1,15,2021-08-07 04:54:00,2021-08-07 04:59:00,4,64,125,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_10,seagrass_density,6.1,10,2021-08-07 04:54:00,2021-08-07 04:59:00,3,48,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_5,seagrass_density,5.8,5,2021-08-07 04:54:00,2021-08-07 04:59:00,5,80,170,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_0,seagrass_density,5.9,0,2021-08-07 04:54:00,2021-08-07 04:59:00,4,64,175,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_30,seagrass_density,8,30,2021-08-07 06:23:00,2021-08-07 06:30:00,4,64,135,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_25,seagrass_density,8,25,2021-08-07 06:23:00,2021-08-07 06:30:00,3,48,130,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_20,seagrass_density,8.2,20,2021-08-07 06:23:00,2021-08-07 06:30:00,6,96,170,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_15,seagrass_density,8,15,2021-08-07 06:23:00,2021-08-07 06:30:00,2,32,180,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_10,seagrass_density,7.9,10,2021-08-07 06:23:00,2021-08-07 06:30:00,5,80,175,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_5,seagrass_density,7.8,5,2021-08-07 06:23:00,2021-08-07 06:30:00,6,96,170,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_0,seagrass_density,7.8,0,2021-08-07 06:23:00,2021-08-07 06:30:00,5,80,175,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_30,seagrass_density,7.9,30,2021-08-07 06:55:00,2021-08-07 07:02:00,7,112,190,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_25,seagrass_density,8.1,25,2021-08-07 06:55:00,2021-08-07 07:02:00,4,64,160,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_20,seagrass_density,8.1,20,2021-08-07 06:55:00,2021-08-07 07:02:00,3,48,180,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_15,seagrass_density,8,15,2021-08-07 06:55:00,2021-08-07 07:02:00,4,64,175,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_10,seagrass_density,7.9,10,2021-08-07 06:55:00,2021-08-07 07:02:00,3,48,160,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_5,seagrass_density,7.9,5,2021-08-07 06:55:00,2021-08-07 07:02:00,5,80,150,,,1: QCd by KB
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_0,seagrass_density,7.8,0,2021-08-07 06:55:00,2021-08-07 07:02:00,4,64,150,,,1: QCd by KB
