Region,Ownership,Program,Project Name,Site Name,GPS Level,Point Name,Ocean Name,Substrate,Biotic Subclass,Biotic Community,Status,Public,Boat Lat,Boat Long,Decimal Lat,Decimal Long,End Transect Decimal Lat,End Transect Decimal Lon,Established,Survey Type,Survey Frequency,Depth_m,Primary Sampling Method,Transect Bearing,Transect Distance,Last Updated,Other Structure,Bolt,Temperature Logger,Logger Type,Notes,Student Projects
Calvert,Hakai,Nearshore,Kelp - Macro,Womanley,site,NA,MACRO11,"cobble, sand",benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.1399799999998,128 12.0190200000008,51.802333,-128.200317,NA,NA,2017,observation,annual,,transect and quadrat,NA,20,20181116,,,,,"3 transects at same depth, used 30m transects for fish and invert; seasonal 2017 -2018, annual 2019",
Calvert,Hakai,Nearshore,Kelp - Nereo,North,site,NA,KELP09,boulder,benthic macroalgae,Nereocystis luetkeana,active,yes,51 40.0270199999999,128 8.42100000000073,51.667117,-128.14035,NA,NA,2016,observation,annual,,transect and quadrat,NA,20,20181116,,,,,"3 transects at same depth, used 30m transects for fish and invert; seasonal 2014 - 2018, annual 2019",
Calvert,Hakai,Nearshore,Kelp - Nereo,Second,site,NA,KELP08,"bedrock, sand",benthic macroalgae,Nereocystis luetkeana,active,yes,51 38.9680200000001,128 9.32202000000075,51.649467,-128.155367,NA,NA,2016,observation,annual,,transect and quadrat,NA,20,20181116,,,,,"3 transects at same depth, used 30m transects for fish and invert; seasonal 2014 - 2018, annual 2020",
Calvert,Hakai,Nearshore,Kelp - Nereo,Manley,site,NA,KELP10,boulder,benthic macroalgae,Nereocystis luetkeana,active,yes,51 48.0738263999999,128 11.9954579999995,51.80123044,-128.1999243,NA,NA,2016,observation,annual,,transect and quadrat,NA,20,20181116,,,,,"3 transects at same depth, used 30m transects for fish and invert; seasonal 2014 - 2018, annual 2021",
Calvert,Hakai,Nearshore,Kelp - Nereo,Triquetta,site,NA,KELP11,cobble,benthic macroalgae,Nereocystis luetkeana,active,yes,,,51.7974,-128.2384,NA,NA,2019,observation,annual,,transect and quadrat,NA,20,20191126,,,,,"3 transects at same depth, used 30m transects for fish and invert",
Calvert,Hakai,Oceanography,MGEO,QCS01,site,NA,QCS01,ocean,NA,NA,active,yes,51 42.2999999999999,128 14.3040000000008,51.705,-128.2384,NA,NA,2016,observation,annual,125,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,QCS02,site,NA,QCS02,ocean,NA,NA,active,yes,51 41.688,128 17.5860000000006,51.6948,-128.2931,NA,NA,2016,observation,annual,143,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,QCS03,site,NA,QCS03,ocean,NA,NA,active,yes,51 38.0489999999999,128 15.8050019999996,51.63415,-128.2634167,NA,NA,2016,observation,annual,130,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,QCS04,site,NA,QCS04,ocean,NA,NA,active,yes,51 34.0620000000001,128 14.3819999999999,51.5677,-128.2397,NA,NA,2016,observation,annual,128,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,QCS05,site,NA,QCS05,ocean,NA,NA,active,yes,51 28.407,128 12.3499979999997,51.47345,-128.2058333,NA,NA,2016,observation,annual,110,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,QCS06,site,NA,QCS06,ocean,NA,NA,active,yes,51 25.1170001999999,128 3.40699800000039,51.41861667,-128.0567833,NA,NA,2016,observation,annual,123,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,QSD01,site,NA,QSD01,ocean,NA,NA,active,yes,51 51.2028000000001,128 21.5816999999993,51.85338,-128.359695,NA,NA,2016,observation,annual,155,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,KFPC01,site,NA,KFPC01,ocean,NA,NA,active,yes,51 54.0132600000001,128 25.9162200000003,51.900221,-128.431937,NA,NA,2016,observation,annual,12,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,GSE01,site,NA,GSE01,ocean,NA,NA,active,yes,51 55.2411600000002,128 27.8455199999996,51.920686,-128.464092,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,GSW02,site,NA,GSW02,ocean,NA,NA,active,yes,51 55.3978199999999,128 27.2356199999996,51.923297,-128.453927,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,QSD02,site,NA,QSD02,ocean,NA,NA,active,yes,51 57.4903800000001,128 21.0232200000007,51.958173,-128.350387,NA,NA,2016,observation,annual,180,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,GSN03,site,NA,GSN03,ocean,NA,NA,active,yes,52 0.132540000000034,128 25.4774399999997,52.002209,-128.424624,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,QSD03,site,NA,QSD03,ocean,NA,NA,active,yes,52 1.19550000000004,128 25.1264400000008,52.019925,-128.418774,NA,NA,2016,observation,annual,25,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,QSD04,site,NA,QSD04,ocean,NA,NA,active,yes,52 2.04756000000003,128 28.3563600000008,52.034126,-128.472606,NA,NA,2016,observation,annual,30,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,MCNE04,site,NA,MCNE04,ocean,NA,NA,active,yes,52 4.24806000000018,128 24.4118400000008,52.070801,-128.406864,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,MCN05,site,NA,MCN05,ocean,NA,NA,active,yes,52 3.74994000000015,128 24.7233600000004,52.062499,-128.412056,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,MCS06,site,NA,MCS06,ocean,NA,NA,active,yes,52 3.03371999999996,128 24.1535399999998,52.050562,-128.402559,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,STKR07,site,NA,STKR07,ocean,NA,NA,active,yes,52 5.00880000000009,128 21.8829599999992,52.08348,-128.364716,NA,NA,2016,observation,annual,6,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,ABN08,site,NA,ABN08,ocean,NA,NA,active,yes,52 1.42955999999998,128 18.0368399999998,52.023826,-128.300614,NA,NA,2016,observation,annual,20,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,KFPN07,site,NA,KFPN07,ocean,NA,NA,active,yes,51 57.6716999999998,128 15.6539399999997,51.961195,-128.260899,NA,NA,2016,observation,annual,20,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,GOLD09,site,NA,GOLD09,ocean,NA,NA,active,yes,51 54.1779000000001,128 12.7368599999994,51.902965,-128.212281,NA,NA,2016,observation,annual,6,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,PRUTH,site,NA,PRUTH,ocean,NA,NA,active,yes,51 39.3326328000002,128 5.43725999999992,51.65554388,-128.090621,NA,NA,2016,observation,annual,65,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,MAE10,site,NA,MAE10,ocean,NA,NA,active,yes,51 39.8875253999999,128 5.63381400000026,51.66479209,-128.0938969,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,MG3,site,NA,MG3,ocean,NA,NA,active,yes,51 44.0388558000001,127 59.7458819999997,51.73398093,-127.9957647,NA,NA,2016,observation,annual,10,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,MERC11,site,NA,MERC11,ocean,NA,NA,active,yes,51 44.6438375999999,128 4.26554399999986,51.74406396,-128.0710924,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,KC1,site,NA,KC1,ocean,NA,NA,active,yes,51 48.3994830000002,128 15.527664,51.80665805,-128.2587944,NA,NA,2016,observation,annual,16,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,TRQW12,site,NA,TRQW12,ocean,NA,NA,active,yes,51 48.21,128 15.2680019999997,51.8035,-128.2544667,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,TRQN13,site,NA,TRQN13,ocean,NA,NA,active,yes,51 48.543,128 14.8540019999996,51.80905,-128.2475667,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,KFPS04,site,NA,KFPS04,ocean,NA,NA,active,yes,51 40.7779979999999,128 7.02400200000056,51.6796333,-128.1170667,NA,NA,2016,observation,annual,13,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,KFPC06,site,NA,KFPC06,ocean,NA,NA,active,yes,51 48.6932358000001,128 14.0209739999995,51.81155393,-128.2336829,NA,NA,2016,observation,annual,10,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,KFPS07,site,NA,KFPS07,ocean,NA,NA,active,yes,51 41.6757534000001,128 6.82512599999996,51.69459589,-128.1137521,NA,NA,2016,observation,annual,60,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,CHKD14,site,NA,CHKD14,ocean,NA,NA,active,yes,51 40.4985906,128 7.07694600000025,51.67497651,-128.1179491,NA,NA,2016,observation,annual,4,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,NBCH01,site,NA,NBCH01,ocean,NA,NA,active,yes,51 40.0875839999999,128 8.56789800000058,51.6681264,-128.1427983,NA,NA,2016,observation,annual,10,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,WBCH02,site,NA,WBCH02,ocean,NA,NA,active,yes,51 39.1787411999998,128 9.89102400000036,51.65297902,-128.1648504,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Oceanography,MGEO,WBCH01,site,NA,WBCH01,ocean,NA,NA,active,yes,51 39.2199762000001,128 8.96171400000014,51.65366627,-128.1493619,NA,NA,2016,observation,annual,5,"CTD, water collections",NA,NA,20190509,,,,,,
Calvert,Hakai,Nearshore,Beach Seining,CHP,site,NA,CHP,sand,seagrass meadow,Zostera marina,active,yes,51 40.5816000000002,128 7.44300000000067,51.67636,-128.12405,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Was seasonal,
Calvert,Hakai,Nearshore,Beach Seining,FAN1,site,NA,FAN1,sand,seagrass meadow,Zostera marina,active,yes,52 3.64199999999983,128 24.8411999999996,52.0607,-128.41402,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,201710,,,,,,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,FAN3,site,NA,FAN3,sand,seagrass meadow,Zostera marina,active,yes,52 3.20819999999983,128 24.1572000000008,52.05347,-128.40262,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,201710,,,,,,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,FEI3,site,NA,FEI3,mud,seagrass meadow,Zostera marina,inactive,yes,51 42.7925999999998,127 52.2383999999997,51.71321,-127.87064,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Last surveyed 2017,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,FEI4,site,NA,FEI4,sand,seagrass meadow,Zostera marina,inactive,yes,51 42.4002000000002,127 53.0819999999997,51.70667,-127.8847,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Last surveyed 2017,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,GOG1,site,NA,GOG1,sand,seagrass meadow,Zostera marina,active,yes,51 55.5029999999999,128 28.1106000000005,51.92505,-128.46851,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,201710,,,,,,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,GOG4,site,NA,GOG4,sand,seagrass meadow,Zostera marina,active,yes,51 54.2382000000001,128 26.3748000000004,51.90397,-128.43958,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,201710,,,,,,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,HAB2,site,NA,HAB2,sand,soft sediment fauna,small burrowing fauna,inactive,yes,51 39.8292000000001,128 8.20799999999963,51.66382,-128.1368,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Last surveyed 2018,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,HAB4,site,NA,HAB4,mud,benthic macroalgae,unknown,inactive,yes,51 39.9178001999998,128 4.73779799999988,51.66529667,-128.0789633,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Last surveyed 2018,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,HDO,site,NA,HDO,mud,seagrass meadow,Zostera marina,active,yes,51 39.2735999999998,128 7.80419999999936,51.65456,-128.13007,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Was seasonal,
Calvert,Hakai,Nearshore,Beach Seining,KIS1,site,NA,KIS1,sand,seagrass meadow,Zostera marina,active,yes,51 48.6585,128 13.7621999999993,51.810975,-128.22937,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,201710,,,,,,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,KIS2,,site,NA,KIS2,cobble,benthic macroalgae,unknown,active,yes,51 50.2236000000001,128 14.3508000000003,51.83706,-128.23918,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,201710,,,,,,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,KOE1,site,NA,KOE1,sand,soft sediment fauna,small burrowing fauna,active,yes,51 46.4424,127 52.4598,51.77404,-127.87433,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,201710,,,,,,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,KOE3,site,NA,KOE3,sand,benthic macroalgae,Nereocystis luetkeana,active,yes,51 46.5359999999998,127 52.7256,51.7756,-127.87876,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,201710,,,,,,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,PBA,site,NA,PBA,mud,seagrass meadow,Zostera marina,active,yes,51 38.7485999999998,128 7.1568000000002,51.64581,-128.11928,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Was seasonal,
Calvert,Hakai,Nearshore,Beach Seining,PPO,site,NA,PPO,mud,seagrass meadow,Zostera marina,active,yes,51 39.4608,128 6.75179999999955,51.65768,-128.11253,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Was seasonal,
Calvert,Hakai,Nearshore,Beach Seining,RIS1,site,NA,RIS1,sand,seagrass meadow,Zostera marina,inactive,yes,51 27.3408000000001,127 41.4611999999997,51.45568,-127.69102,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Last surveyed 2017,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,RIS3,site,NA,RIS3,sand,seagrass meadow,Zostera marina,inactive,yes,51 29.1786000000002,127 45.6990000000002,51.48631,-127.76165,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Last surveyed 2017,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,SNI1,site,NA,SNI1,mud,seagrass meadow,Zostera marina,inactive,yes,51 50.3052,128 3.57539999999915,51.83842,-128.05959,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Last surveyed 2019,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,SNI2,site,NA,SNI2,cobble,benthic macroalgae,unknown,inactive,yes,51 49.0583999999998,128 1.80240000000083,51.81764,-128.03004,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Last surveyed 2019,Iacarella Post Doc 2017
Calvert,Hakai,Nearshore,Beach Seining,SSP,site,NA,SSP,sand,seagrass meadow,Zostera marina,active,yes,51 40.8304800000002,128 6.91247999999973,51.680508,-128.115208,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Was seasonal,
Calvert,Hakai,Nearshore,Beach Seining,WFB,site,NA,WFB,sand,soft sediment fauna,small burrowing fauna,active,yes,51 40.095,128 7.11299999999994,51.66825,-128.11855,NA,NA,NA,observation,annual,NA,beach seine,NA,NA,202104,,,,,Was seasonal,
Calvert,Hakai,Nearshore,Temperature Logger Array,Addenbroke,site,NA,,,NA,NA,inactive,yes,51 36.4399799999998,127 51.8125800000004,51.607333,-127.863543,NA,NA,2016-10-14,observation,10 min,-5.3,download,NA,NA,202003,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Athabaskan,site,NA,,,NA,NA,inactive,yes,52 1.45019999999988,128 18.0599999999993,52.02417,-128.301,NA,NA,2015-09-20,observation,10 min,-5,download,NA,NA,202003,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Bull Island,site,NA,,,NA,NA,active,yes,51 25.3229999999999,127 39.6970019999998,51.42205,-127.6616167,NA,NA,2017-09-22,observation,10 min,-3.65,download,NA,NA,201710,,,yes,Pendant,,
Calvert,Hakai,Nearshore,Temperature Logger Array,CG Reference,site,NA,,,NA,NA,inactive,yes,51 38.5499999999999,128 4.68299999999942,51.6425,-128.07805,NA,NA,2016-11-14,observation,10 min,,download,NA,NA,201710,,,NA,NA,Temp Logger lost,
Calvert,Hakai,Nearshore,Temperature Logger Array,Choked Interior,site,NA,,,NA,NA,active,yes,51 40.5338999999999,128 7.1213999999992,51.675565,-128.11869,NA,NA,2017-09-20,observation,10 min,-5,download,NA,NA,201710,,,yes,Pendant,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Dawson 0m,site,NA,Dawsons,,NA,NA,active,yes,51 34.4399999999999,127 35.5199999999999,51.574,-127.592,NA,NA,2015-09-20,observation,10 min,0,download,NA,NA,201710,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Dawson 10m,site,NA,,,NA,NA,active,yes,51 34.4399999999999,127 35.5199999999999,51.574,-127.592,NA,NA,2015-11-10,observation,10 min,-10,download,NA,NA,201710,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Dawson 15m,site,NA,,,NA,NA,active,yes,51 34.4399999999999,127 35.5199999999999,51.574,-127.592,NA,NA,2016-06-13,observation,10 min,-15,download,NA,NA,201710,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Dawson 1m,site,NA,,,NA,NA,active,yes,51 34.4399999999999,127 35.5199999999999,51.574,-127.592,NA,NA,2017-05-21,observation,10 min,-1,download,NA,NA,201710,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Dawson 2m,site,NA,,,NA,NA,active,yes,51 34.4399999999999,127 35.5199999999999,51.574,-127.592,NA,NA,2016-07-02,observation,10 min,-2,download,NA,NA,201710,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Dawson 5m,site,NA,,,NA,NA,active,yes,51 34.4399999999999,127 35.5199999999999,51.574,-127.592,NA,NA,2015-09-20,observation,10 min,-5,download,NA,NA,201710,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Ethel Island,site,NA,,,NA,NA,active,yes,51 33.2449997999998,127 31.6589999999997,51.55408333,-127.52765,NA,NA,2017-09-22,observation,10 min,-5.1,download,NA,NA,201710,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Fifth Beach Rocky Intertidal,site,NA,,,NA,NA,active,yes,51 38.3987676,128 9.36468000000048,51.63997946,-128.156078,NA,NA,2017-05-29,observation,10 min,2.2,download,NA,NA,201801,Temperature Logger Cage,,yes,Tidbit,changed to match RI site,
Calvert,Hakai,Nearshore,Temperature Logger Array,Fish Egg - South Herring,site,NA,FHE02,,NA,NA,active,yes,51 36.5329997999999,127 45.8890019999998,51.60888333,-127.7648167,NA,NA,2015-09-17,observation,10 min,-5,download,NA,NA,201710,,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Flat Island,site,NA,,,NA,NA,active,yes,51 40.4689998000001,128 7.41799799999967,51.67448333,-128.1236333,NA,NA,2016-10-14,observation,10 min,-3.5,download,NA,NA,201710,,,yes,Pendant,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Foggy Cove Pyropia,site,NA,,,NA,NA,inactive,yes,51 38.9969999999998,128 8.67900000000077,51.64995,-128.14465,NA,NA,2017-04-19,observation,10 min,5.2,download,NA,NA,201710,,,NA,NA,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Foggy Cove Pyropia high,site,NA,,,NA,NA,inactive,yes,51 39.0289998,128 8.66899799999942,51.65048333,-128.1444833,NA,NA,2017-05-18,observation,10 min,1.6,download,NA,NA,202003,,,NA,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Foggy Cove Pyropia mid,site,NA,,,NA,NA,active,yes,51 39.0289998,128 8.66899799999942,51.65048333,-128.1444833,NA,NA,2017-05-18,observation,10 min,1.5,download,NA,NA,202003,,,NA,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Foggy Cove Pyropia_low,site,NA,,,NA,NA,inactive,yes,51 39.0289998,128 8.66899799999942,51.65048333,-128.1444833,NA,NA,2017-05-18,observation,10 min,1.2,download,NA,NA,202003,,,NA,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Foggy Cove Seaweed High Bolt,site,NA,,,NA,NA,active,yes,51 39.03333,128 03.60000,51.65055,-128.1438833,NA,NA,2018-06-20,observation,10 min,,download,NA,NA,202003,cage enclosure,,yes,Tidbit,,
Calvert,Hakai,Nearshore,Temperature Logger Array,Foggy Cove Seaweed Low Bolt,site,NA,,,NA,NA,active,yes,51 39.05000,128 08.63333,51.65083333,-128.1436,NA,NA,2018-06-20,observation,10 min,,download,NA,NA,202003,cage enclosure,,yes,Tidbit,,
