,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,surveyor,hakai_id,sample_type,depth,transect_dist_m,collected_start,collected_end,density,density__m2_,canopy_height_cm,flowering_shoots,comments,quality_log
86,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_25,seagrass_density,3.5,25,8/13/2021 3:38,8/13/2021 3:46,7,112,160,NA,NA,1: QCd by KB
87,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_20,seagrass_density,3.7,20,8/13/2021 3:38,8/13/2021 3:46,7,112,150,NA,NA,1: QCd by KB
88,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_15,seagrass_density,3.6,15,8/13/2021 3:38,8/13/2021 3:46,6,96,200,NA,NA,1: QCd by KB
89,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_10,seagrass_density,3.7,10,8/13/2021 3:38,8/13/2021 3:46,6,96,190,NA,NA,1: QCd by KB
90,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_5,seagrass_density,3.7,5,8/13/2021 3:38,8/13/2021 3:46,6,96,200,NA,NA,1: QCd by KB
91,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2021-08-13,3,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_EDGE3_0,seagrass_density,3.8,0,8/13/2021 3:38,8/13/2021 3:46,2,32,180,NA,NA,1: QCd by KB
92,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_30,seagrass_density,2.2,30,8/13/2021 2:44,8/13/2021 2:51,3,48,150,NA,NA,1: QCd by KB
93,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_25,seagrass_density,2.5,25,8/13/2021 2:44,8/13/2021 2:51,8,128,150,NA,NA,1: QCd by KB
94,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_20,seagrass_density,2.2,20,8/13/2021 2:44,8/13/2021 2:51,11,176,150,NA,NA,1: QCd by KB
95,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_15,seagrass_density,2.1,15,8/13/2021 2:44,8/13/2021 2:51,6,96,165,NA,NA,1: QCd by KB
96,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_10,seagrass_density,2,10,8/13/2021 2:44,8/13/2021 2:51,6,96,145,NA,NA,1: QCd by KB
97,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_5,seagrass_density,2,5,8/13/2021 2:44,8/13/2021 2:51,13,208,150,NA,NA,1: QCd by KB
98,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2021-08-13,5,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR5_0,seagrass_density,1.9,0,8/13/2021 2:44,8/13/2021 2:51,10,160,150,NA,NA,1: QCd by KB
99,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_30,seagrass_density,1.7,30,8/13/2021 3:12,8/13/2021 3:18,8,128,150,NA,NA,1: QCd by KB
100,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_25,seagrass_density,1.7,25,8/13/2021 3:12,8/13/2021 3:18,4,64,150,NA,NA,1: QCd by KB
101,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_20,seagrass_density,1.7,20,8/13/2021 3:12,8/13/2021 3:18,5,80,160,NA,NA,1: QCd by KB
102,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_15,seagrass_density,1.6,15,8/13/2021 3:12,8/13/2021 3:18,3,48,130,NA,NA,1: QCd by KB
103,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_10,seagrass_density,1.7,10,8/13/2021 3:12,8/13/2021 3:18,6,96,125,NA,NA,1: QCd by KB
104,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_5,seagrass_density,1.4,5,8/13/2021 3:12,8/13/2021 3:18,3,48,100,NA,NA,1: QCd by KB
105,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2021-08-13,4,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR4_0,seagrass_density,1.6,0,8/13/2021 3:12,8/13/2021 3:18,7,112,125,NA,NA,1: QCd by KB
106,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_30,seagrass_density,1.7,30,8/15/2021 3:46,8/15/2021 3:54,20,320,125,NA,NA,1: QCd by KB
107,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_25,seagrass_density,1.6,25,8/15/2021 3:46,8/15/2021 3:54,19,304,100,NA,NA,1: QCd by KB
108,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_20,seagrass_density,1.8,20,8/15/2021 3:46,8/15/2021 3:54,13,208,100,NA,NA,1: QCd by KB
109,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_15,seagrass_density,1.8,15,8/15/2021 3:46,8/15/2021 3:54,8,128,100,NA,NA,1: QCd by KB
110,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_10,seagrass_density,1.9,10,8/15/2021 3:46,8/15/2021 3:54,15,240,125,NA,NA,1: QCd by KB
111,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_5,seagrass_density,2,5,8/15/2021 3:46,8/15/2021 3:54,11,176,130,NA,NA,1: QCd by KB
112,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2021-08-15,1,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE1_0,seagrass_density,2,0,8/15/2021 3:46,8/15/2021 3:54,11,176,100,NA,NA,1: QCd by KB
113,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_30,seagrass_density,1.3,30,8/13/2021 2:17,8/13/2021 2:24,8,128,130,NA,NA,1: QCd by KB
114,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_25,seagrass_density,1.2,25,8/13/2021 2:17,8/13/2021 2:24,11,176,130,NA,NA,1: QCd by KB
115,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_20,seagrass_density,1.2,20,8/13/2021 2:17,8/13/2021 2:24,10,160,125,NA,NA,1: QCd by KB
116,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_15,seagrass_density,1.1,15,8/13/2021 2:17,8/13/2021 2:24,13,208,80,NA,NA,1: QCd by KB
117,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_10,seagrass_density,1.2,10,8/13/2021 2:17,8/13/2021 2:24,6,96,70,NA,NA,1: QCd by KB
118,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_5,seagrass_density,1.1,5,8/13/2021 2:17,8/13/2021 2:24,8,128,50,NA,NA,1: QCd by KB
119,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2021-08-13,6,"carolyn,faye,krystal",derek,2021-08-13_TRIQUET_BAY_INTERIOR6_0,seagrass_density,1,0,8/13/2021 2:17,8/13/2021 2:24,7,112,60,NA,NA,1: QCd by KB
120,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_30,seagrass_density,3.7,30,8/9/2021 8:48,8/9/2021 8:55,18,288,240,NA,NA,1: QCd by KB
121,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_25,seagrass_density,4,25,8/9/2021 8:48,8/9/2021 8:55,8,128,75,NA,NA,1: QCd by KB
122,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_20,seagrass_density,4,20,8/9/2021 8:48,8/9/2021 8:55,12,192,250,NA,NA,1: QCd by KB
123,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_15,seagrass_density,4,15,8/9/2021 8:48,8/9/2021 8:55,9,144,120,NA,NA,1: QCd by KB
124,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_10,seagrass_density,4.2,10,8/9/2021 8:48,8/9/2021 8:55,16,256,200,NA,NA,1: QCd by KB
125,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_5,seagrass_density,4.2,5,8/9/2021 8:48,8/9/2021 8:55,11,176,185,NA,NA,1: QCd by KB
126,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2021-08-09,3,"carolyn,faye,krystal",derek,2021-08-09_KOEYE_ESTUARY_EDGE3_0,seagrass_density,4.5,0,8/9/2021 8:48,8/9/2021 8:55,15,240,175,NA,NA,1: QCd by KB
127,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_30,seagrass_density,1.5,30,8/15/2021 4:45,8/15/2021 4:52,0,0,0,NA,NA,1: QCd by KB
128,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_25,seagrass_density,1.5,25,8/15/2021 4:45,8/15/2021 4:52,6,96,75,NA,NA,1: QCd by KB
129,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_20,seagrass_density,1.7,20,8/15/2021 4:45,8/15/2021 4:52,9,144,130,NA,NA,1: QCd by KB
130,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_15,seagrass_density,1.7,15,8/15/2021 4:45,8/15/2021 4:52,6,96,170,NA,NA,1: QCd by KB
131,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_10,seagrass_density,1.5,10,8/15/2021 4:45,8/15/2021 4:52,20,320,175,NA,NA,1: QCd by KB
132,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_5,seagrass_density,1.4,5,8/15/2021 4:45,8/15/2021 4:52,17,272,150,NA,NA,1: QCd by KB
133,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2021-08-15,2,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE2_0,seagrass_density,1.4,0,8/15/2021 4:45,8/15/2021 4:52,11,176,125,NA,NA,1: QCd by KB
134,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_30,seagrass_density,2,30,8/15/2021 6:19,8/15/2021 6:27,3,48,180,NA,NA,1: QCd by KB
135,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_25,seagrass_density,2,25,8/15/2021 6:19,8/15/2021 6:27,1,16,130,NA,NA,1: P. serralatus density 15; QCd by KB
136,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_20,seagrass_density,2,20,8/15/2021 6:19,8/15/2021 6:27,3,48,175,NA,NA,1: P. serralatus density 3; QCd by KB
137,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_15,seagrass_density,2.4,15,8/15/2021 6:19,8/15/2021 6:27,1,16,150,NA,NA,1: P. serralatus density 2; QCd by KB
138,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_10,seagrass_density,2.3,10,8/15/2021 6:19,8/15/2021 6:27,2,32,125,NA,NA,1: P. serralatus density 3; QCd by KB
139,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_5,seagrass_density,2.5,5,8/15/2021 6:19,8/15/2021 6:27,3,48,150,NA,NA,1: P. serralatus density 4; QCd by KB
140,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2021-08-15,3,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_EDGE3_0,seagrass_density,2.3,0,8/15/2021 6:19,8/15/2021 6:27,5,80,130,NA,NA,1: QCd by KB
141,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_30,seagrass_density,2.4,30,8/15/2021 6:47,8/15/2021 6:56,14,224,150,NA,NA,1: QCd by KB
142,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_25,seagrass_density,2.1,25,8/15/2021 6:47,8/15/2021 6:56,9,144,100,NA,NA,1: QCd by KB
143,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_20,seagrass_density,2.1,20,8/15/2021 6:47,8/15/2021 6:56,11,176,150,NA,NA,1: QCd by KB
144,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_15,seagrass_density,2,15,8/15/2021 6:47,8/15/2021 6:56,11,176,130,NA,NA,1: QCd by KB
145,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_10,seagrass_density,2.5,10,8/15/2021 6:47,8/15/2021 6:56,10,160,150,NA,NA,1: QCd by KB
146,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_5,seagrass_density,2.1,5,8/15/2021 6:47,8/15/2021 6:56,1,16,120,NA,NA,1: QCd by KB
147,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2021-08-15,4,"faye,krystal",derek,2021-08-15_MCMULLIN_NORTH_INTERIOR4_0,seagrass_density,2.3,0,8/15/2021 6:47,8/15/2021 6:56,5,80,130,NA,NA,1: QCd by KB
148,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_30,seagrass_density,3.7,30,8/7/2021 4:23,8/7/2021 4:30,13,208,150,NA,NA,1: QCd by KB
149,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_25,seagrass_density,3.7,25,8/7/2021 4:23,8/7/2021 4:30,7,112,150,NA,NA,1: QCd by KB
150,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_20,seagrass_density,3.6,20,8/7/2021 4:23,8/7/2021 4:30,9,144,120,NA,NA,1: QCd by KB
151,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_15,seagrass_density,3.8,15,8/7/2021 4:23,8/7/2021 4:30,10,160,125,NA,NA,1: QCd by KB
152,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_10,seagrass_density,3.7,10,8/7/2021 4:23,8/7/2021 4:30,4,64,130,NA,NA,1: QCd by KB
153,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_5,seagrass_density,3.6,5,8/7/2021 4:23,8/7/2021 4:30,0,0,130,NA,NA,1: QCd by KB
154,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2021-08-07,1,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE1_0,seagrass_density,3.9,0,8/7/2021 4:23,8/7/2021 4:30,4,64,125,NA,NA,1: QCd by KB
155,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_30,seagrass_density,6.4,30,8/7/2021 4:54,8/7/2021 4:59,7,112,140,NA,NA,1: QCd by KB
156,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_25,seagrass_density,6.3,25,8/7/2021 4:54,8/7/2021 4:59,4,64,125,NA,NA,1: QCd by KB
157,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_20,seagrass_density,6.1,20,8/7/2021 4:54,8/7/2021 4:59,3,48,130,NA,NA,1: QCd by KB
158,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_15,seagrass_density,6.1,15,8/7/2021 4:54,8/7/2021 4:59,4,64,125,NA,NA,1: QCd by KB
159,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_10,seagrass_density,6.1,10,8/7/2021 4:54,8/7/2021 4:59,3,48,150,NA,NA,1: QCd by KB
160,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_5,seagrass_density,5.8,5,8/7/2021 4:54,8/7/2021 4:59,5,80,170,NA,NA,1: QCd by KB
161,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2021-08-07,2,"faye,krystal",derek,2021-08-06_CHOKED_PASS_EDGE2_0,seagrass_density,5.9,0,8/7/2021 4:54,8/7/2021 4:59,4,64,175,NA,NA,1: QCd by KB
162,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_30,seagrass_density,8,30,8/7/2021 6:23,8/7/2021 6:30,4,64,135,NA,NA,1: QCd by KB
163,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_25,seagrass_density,8,25,8/7/2021 6:23,8/7/2021 6:30,3,48,130,NA,NA,1: QCd by KB
164,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_20,seagrass_density,8.2,20,8/7/2021 6:23,8/7/2021 6:30,6,96,170,NA,NA,1: QCd by KB
165,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_15,seagrass_density,8,15,8/7/2021 6:23,8/7/2021 6:30,2,32,180,NA,NA,1: QCd by KB
166,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_10,seagrass_density,7.9,10,8/7/2021 6:23,8/7/2021 6:30,5,80,175,NA,NA,1: QCd by KB
167,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_5,seagrass_density,7.8,5,8/7/2021 6:23,8/7/2021 6:30,6,96,170,NA,NA,1: QCd by KB
168,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2021-08-07,5,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR5_0,seagrass_density,7.8,0,8/7/2021 6:23,8/7/2021 6:30,5,80,175,NA,NA,1: QCd by KB
169,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_30,seagrass_density,7.9,30,8/7/2021 6:55,8/7/2021 7:02,7,112,190,NA,NA,1: QCd by KB
170,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_25,seagrass_density,8.1,25,8/7/2021 6:55,8/7/2021 7:02,4,64,160,NA,NA,1: QCd by KB
171,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_20,seagrass_density,8.1,20,8/7/2021 6:55,8/7/2021 7:02,3,48,180,NA,NA,1: QCd by KB
172,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_15,seagrass_density,8,15,8/7/2021 6:55,8/7/2021 7:02,4,64,175,NA,NA,1: QCd by KB
173,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2021-08-07,4,"faye,krystal",derek,2021-08-06_CHOKED_PASS_INTERIOR4_10,seagrass_density,7.9,10,8/7/2021 6:55,8/7/2021 7:02,3,48,160,NA,NA,1: QCd by KB
